URL,Type,Hostname,IP Address,Last Modified,Path,processed_url
https://www.examiner.com/conservative-in-kansas-city/hats-off-to-kshb-tv-kansas-city-for-music-special,benign,www.examiner.com,172.67.137.61,"Sat, 29 Jun 2024 20:01:00 GMT",/conservative-in-kansas-city/hats-off-to-kshb-tv-kansas-city-for-music-special,"['https', 'www', 'examiner', 'com', 'conservative', 'in', 'kansas', 'city', 'hats', 'off', 'to', 'kshb', 'tv', 'kansas', 'city', 'for', 'music', 'special']"
http://elcomercio.pe/luces/cine/cannes-2015-asi-fue-presentacion-primer-filme-fotos-noticia-1810875?flsm=1,benign,elcomercio.pe,23.49.104.179,"Thu, 20 Jun 2024 19:11:41 GMT",/luces/cine/cannes-2015-asi-fue-presentacion-primer-filme-fotos-noticia-1810875,"['http', 'elcomercio', 'pe', 'luces', 'cine', 'cannes', '2015', 'asi', 'fue', 'presentacion', 'primer', 'filme', 'fotos', 'noticia', '1810875', 'flsm', '1']"
https://www.nndb.com/people/881/000024809/,benign,www.nndb.com,216.218.248.231,"Mon, 22 Jul 2019 03:39:51 GMT",/people/881/000024809/,"['https', 'www', 'nndb', 'com', 'people', '881', '000024809']"
https://www.springvalleyhospital.com/Home,benign,www.springvalleyhospital.com,18.154.84.103,"Sun, 23 Jun 2024 10:38:43 GMT",/Home,"['https', 'www', 'springvalleyhospital', 'com', 'Home']"
https://www.encyclopedia.com/topic/Jean_Jacques_Rousseau.aspx,benign,www.encyclopedia.com,104.26.9.13,"Sat, 15 Jun 2024 12:34:30 GMT",/topic/Jean_Jacques_Rousseau.aspx,"['https', 'www', 'encyclopedia', 'com', 'topic', 'Jean', 'Jacques', 'Rousseau', 'aspx']"
https://www.enjoythemusic.com/news/,benign,www.enjoythemusic.com,66.226.70.9,"Sat, 29 Jun 2024 13:08:13 GMT",/news/,"['https', 'www', 'enjoythemusic', 'com', 'news']"
https://www.oregonlive.com/music/index.ssf/2011/07/rachel_taylor_browns_new_recor.html,benign,www.oregonlive.com,104.86.110.32,"Sun, 30 Jun 2024 01:27:10 GMT",/music/index.ssf/2011/07/rachel_taylor_browns_new_recor.html,"['https', 'www', 'oregonlive', 'com', 'music', 'index', 'ssf', '2011', '07', 'rachel', 'taylor', 'browns', 'new', 'recor', 'html']"
https://www.craigmarlatt.com/canada/provinces&territories/NT.html,benign,www.craigmarlatt.com,198.50.182.64,"Wed, 24 Apr 2024 21:53:13 GMT",/canada/provinces&territories/NT.html,"['https', 'www', 'craigmarlatt', 'com', 'canada', 'provinces', 'territories', 'NT', 'html']"
https://www.encyclopedia.com/topic/John_Dollond.aspx,benign,www.encyclopedia.com,104.26.9.13,"Sat, 15 Jun 2024 19:08:51 GMT",/topic/John_Dollond.aspx,"['https', 'www', 'encyclopedia', 'com', 'topic', 'John', 'Dollond', 'aspx']"
https://www.dieoff.org/page174.htm,benign,www.dieoff.org,172.67.204.137,"Sat, 29 Jun 2024 13:26:36 GMT",/page174.htm,"['https', 'www', 'dieoff', 'org', 'page174', 'htm']"
https://www.imdb.com/title/tt0134154/combined,benign,www.imdb.com,143.204.182.185,"Tue, 18 Jun 2024 19:14:05 GMT",/title/tt0134154/combined,"['https', 'www', 'imdb', 'com', 'title', 'tt0134154', 'combined']"
https://www.politicalgraveyard.com/bio/gibson.html,benign,www.politicalgraveyard.com,172.67.175.225,"Fri, 10 Mar 2023 16:29:34 GMT",/bio/gibson.html,"['https', 'www', 'politicalgraveyard', 'com', 'bio', 'gibson', 'html']"
https://www.lauradreyer.net/,benign,www.lauradreyer.net,5.9.80.8,"Sun, 27 May 2018 18:22:44 GMT",/,"['https', 'www', 'lauradreyer', 'net']"
https://www.art.net.au/register.asp,benign,www.art.net.au,110.173.132.62,"Tue, 05 Apr 2022 06:11:00 GMT",/register.asp,"['https', 'www', 'art', 'net', 'au', 'register', 'asp']"
https://www.supermantv.net/cartoon-ruby.htm,benign,www.supermantv.net,172.67.176.94,"Sat, 29 Jun 2024 22:59:59 GMT",/cartoon-ruby.htm,"['https', 'www', 'supermantv', 'net', 'cartoon', 'ruby', 'htm']"
https://www.infoplease.com/ipea/A0776722.html,benign,www.infoplease.com,151.101.129.193,"Wed, 26 Jun 2024 07:08:06 GMT",/ipea/A0776722.html,"['https', 'www', 'infoplease', 'com', 'ipea', 'A0776722', 'html']"
https://www.amazon.co.uk/sleepytime-gorilla-museum-Music/s?ie=UTF8&keywords=Sleepytime%20Gorilla%20Museum&rh=n%3A229816%2Ck%3ASleepytime%20Gorilla%20Museum&page=1,benign,www.amazon.co.uk,173.222.9.251,"Tue, 18 Jun 2024 19:13:51 GMT",/sleepytime-gorilla-museum-Music/s,"['https', 'www', 'amazon', 'co', 'uk', 'sleepytime', 'gorilla', 'museum', 'Music', 's', 'ie', 'UTF8', 'keywords', 'Sleepytime', '20Gorilla', '20Museum', 'rh', 'n', '3A229816', '2Ck', '3ASleepytime', '20Gorilla', '20Museum', 'page', '1']"
https://www.amazon.com/s?ie=UTF8&keywords=Kid%20Koala&rh=n%3A672123011%2Ck%3AKid%20Koala&page=1,benign,www.amazon.com,13.224.242.232,"Tue, 18 Jun 2024 19:13:51 GMT",/s,"['https', 'www', 'amazon', 'com', 's', 'ie', 'UTF8', 'keywords', 'Kid', '20Koala', 'rh', 'n', '3A672123011', '2Ck', '3AKid', '20Koala', 'page', '1']"
https://www.infoq.com/news/2007/01/don-ferguson-ms-fellow,benign,www.infoq.com,44.229.48.27,"Sat, 29 Jun 2024 22:19:06 GMT",/news/2007/01/don-ferguson-ms-fellow,"['https', 'www', 'infoq', 'com', 'news', '2007', '01', 'don', 'ferguson', 'ms', 'fellow']"
https://www.nndb.com/people/784/000079547/,benign,www.nndb.com,216.218.248.231,"Mon, 22 Jul 2019 03:41:44 GMT",/people/784/000079547/,"['https', 'www', 'nndb', 'com', 'people', '784', '000079547']"
https://www.famewatcher.com/category/american-football,benign,www.famewatcher.com,192.245.157.82,"Thu, 14 Mar 2024 07:20:52 GMT",/category/american-football,"['https', 'www', 'famewatcher', 'com', 'category', 'american', 'football']"
https://www.amazon.com/Mischievous-Mom-Art-Gallery/dp/1554702674,benign,www.amazon.com,13.224.242.232,"Tue, 18 Jun 2024 19:13:51 GMT",/Mischievous-Mom-Art-Gallery/dp/1554702674,"['https', 'www', 'amazon', 'com', 'Mischievous', 'Mom', 'Art', 'Gallery', 'dp', '1554702674']"
https://www.amazon.com/Sister-Aimee-Life-Semple-McPherson/dp/0156000938,benign,www.amazon.com,13.224.242.232,"Tue, 18 Jun 2024 19:13:51 GMT",/Sister-Aimee-Life-Semple-McPherson/dp/0156000938,"['https', 'www', 'amazon', 'com', 'Sister', 'Aimee', 'Life', 'Semple', 'McPherson', 'dp', '0156000938']"
https://www.guitars101.com/forums/f90/rolling-stones-liver-than-youll-ever-be-presumably-113380.html,benign,www.guitars101.com,199.232.53.91,"Sat, 29 Jun 2024 21:44:45 GMT",/forums/f90/rolling-stones-liver-than-youll-ever-be-presumably-113380.html,"['https', 'www', 'guitars101', 'com', 'forums', 'f90', 'rolling', 'stones', 'liver', 'than', 'youll', 'ever', 'be', 'presumably', '113380', 'html']"
https://www.nndb.com/people/338/000082092/,benign,www.nndb.com,216.218.248.231,"Mon, 22 Jul 2019 03:41:56 GMT",/people/338/000082092/,"['https', 'www', 'nndb', 'com', 'people', '338', '000082092']"
https://www.peppercory.com/,benign,www.peppercory.com,198.134.107.2,"Mon, 05 Oct 2020 14:26:44 GMT",/,"['https', 'www', 'peppercory', 'com']"
https://www.theodora.com/flags/benin_flags.html,benign,www.theodora.com,78.153.209.32,"Fri, 21 Jun 2024 10:07:20 GMT",/flags/benin_flags.html,"['https', 'www', 'theodora', 'com', 'flags', 'benin', 'flags', 'html']"
https://bioinformatics.org/sms2/,benign,bioinformatics.org,65.109.25.15,"Sun, 14 Jun 2020 06:39:00 GMT",/sms2/,"['https', 'bioinformatics', 'org', 'sms2']"
https://www.politicalgraveyard.com/bio/castleberry-catone.html,benign,www.politicalgraveyard.com,172.67.175.225,"Fri, 10 Mar 2023 16:19:15 GMT",/bio/castleberry-catone.html,"['https', 'www', 'politicalgraveyard', 'com', 'bio', 'castleberry', 'catone', 'html']"
https://www.aaroads.com/california/ca-090.html,benign,www.aaroads.com,74.208.236.26,"Fri, 02 Jun 2023 21:18:10 GMT",/california/ca-090.html,"['https', 'www', 'aaroads', 'com', 'california', 'ca', '090', 'html']"
https://www.parishesonline.com/Scripts/HostedSites/org.asp?p=14&ID=1854,benign,www.parishesonline.com,18.165.227.69,"Wed, 19 Jun 2024 00:40:22 GMT",/Scripts/HostedSites/org.asp,"['https', 'www', 'parishesonline', 'com', 'Scripts', 'HostedSites', 'org', 'asp', 'p', '14', 'ID', '1854']"
https://www.alldeaf.com/hearing-aids-cochlear-implants/70450-can-anyone-interpret-my-audiogram.html,benign,www.alldeaf.com,198.54.121.145,"Sat, 29 Jun 2024 18:04:31 GMT",/hearing-aids-cochlear-implants/70450-can-anyone-interpret-my-audiogram.html,"['https', 'www', 'alldeaf', 'com', 'hearing', 'aids', 'cochlear', 'implants', '70450', 'can', 'anyone', 'interpret', 'my', 'audiogram', 'html']"
http://teespring.com/fr/atp-shirt-sport-women?utm_campaign=atp-shirt-sport-women&utm_medium=oembed&utm_source=wordpress,benign,teespring.com,104.18.38.215,"Fri, 21 Jun 2024 15:00:00 GMT",/fr/atp-shirt-sport-women,"['http', 'teespring', 'com', 'fr', 'atp', 'shirt', 'sport', 'women', 'utm', 'campaign', 'atp', 'shirt', 'sport', 'women', 'utm', 'medium', 'oembed', 'utm', 'source', 'wordpress']"
https://www.tampabay.com/sports/baseball/rays/james-shields-tampa-bay-rays-crushed-by-oakland-athletics-13-4/1182885,benign,www.tampabay.com,2.16.34.9,"Sun, 30 Jun 2024 03:03:22 GMT",/sports/baseball/rays/james-shields-tampa-bay-rays-crushed-by-oakland-athletics-13-4/1182885,"['https', 'www', 'tampabay', 'com', 'sports', 'baseball', 'rays', 'james', 'shields', 'tampa', 'bay', 'rays', 'crushed', 'by', 'oakland', 'athletics', '13', '4', '1182885']"
https://www.pkfans.com/motc/disc/love_broke_thru/,benign,www.pkfans.com,66.198.240.12,"Fri, 19 Jul 2019 05:40:04 GMT",/motc/disc/love_broke_thru/,"['https', 'www', 'pkfans', 'com', 'motc', 'disc', 'love', 'broke', 'thru']"
https://www.panoramio.com/photo/3078118,benign,www.panoramio.com,142.250.180.14,"Tue, 02 Apr 2024 12:08:00 GMT",/photo/3078118,"['https', 'www', 'panoramio', 'com', 'photo', '3078118']"
https://www.carid.com/ford-f-350-accessories/,benign,www.carid.com,104.18.31.204,"Sat, 29 Jun 2024 19:23:34 GMT",/ford-f-350-accessories/,"['https', 'www', 'carid', 'com', 'ford', 'f', '350', 'accessories']"
https://www.randy-orton.com/2009/08/new-commercial-for-wwes-breaking-point-ppv/,benign,www.randy-orton.com,172.67.138.155,"Sat, 29 Jun 2024 13:34:19 GMT",/2009/08/new-commercial-for-wwes-breaking-point-ppv/,"['https', 'www', 'randy', 'orton', 'com', '2009', '08', 'new', 'commercial', 'for', 'wwes', 'breaking', 'point', 'ppv']"
https://www.navyboy63.com/CD038X/cd_comet.htm,benign,www.navyboy63.com,209.17.116.160,"Fri, 12 Apr 2024 05:17:48 GMT",/CD038X/cd_comet.htm,"['https', 'www', 'navyboy63', 'com', 'CD038X', 'cd', 'comet', 'htm']"
https://www.creditcardchaser.com/,benign,www.creditcardchaser.com,104.21.65.10,"Fri, 08 Dec 2023 10:23:17 GMT",/,"['https', 'www', 'creditcardchaser', 'com']"
https://www.imdb.com/name/nm1552195/,benign,www.imdb.com,143.204.182.185,"Tue, 18 Jun 2024 19:14:05 GMT",/name/nm1552195/,"['https', 'www', 'imdb', 'com', 'name', 'nm1552195']"
https://www.murraycountymuseum.com/book_01.html,benign,www.murraycountymuseum.com,209.59.191.114,"Wed, 01 Jan 2020 16:14:18 GMT",/book_01.html,"['https', 'www', 'murraycountymuseum', 'com', 'book', '01', 'html']"
https://www.celebrityonlinenews.com/Celebrities/Mario-Lemieux/,benign,www.celebrityonlinenews.com,104.21.80.243,"Sat, 29 Jun 2024 16:51:34 GMT",/Celebrities/Mario-Lemieux/,"['https', 'www', 'celebrityonlinenews', 'com', 'Celebrities', 'Mario', 'Lemieux']"
https://www.kbtx.com/obituaries/45403507.html,benign,www.kbtx.com,2.23.210.10,"Sat, 29 Jun 2024 22:47:26 GMT",/obituaries/45403507.html,"['https', 'www', 'kbtx', 'com', 'obituaries', '45403507', 'html']"
https://www.michigan.org/Property/Detail.aspx?p=G5459,benign,www.michigan.org,104.18.188.90,"Sun, 30 Jun 2024 00:23:10 GMT",/Property/Detail.aspx,"['https', 'www', 'michigan', 'org', 'Property', 'Detail', 'aspx', 'p', 'G5459']"
https://www.mountainviewcemetery.org/,benign,www.mountainviewcemetery.org,3.218.140.31,"Sun, 30 Jun 2024 00:33:08 GMT",/,"['https', 'www', 'mountainviewcemetery', 'org']"
https://www.amazon.com/Joy-Luck-Club-Amy-Tan/dp/0804106304,benign,www.amazon.com,13.224.242.232,"Tue, 18 Jun 2024 19:13:51 GMT",/Joy-Luck-Club-Amy-Tan/dp/0804106304,"['https', 'www', 'amazon', 'com', 'Joy', 'Luck', 'Club', 'Amy', 'Tan', 'dp', '0804106304']"
https://www.mcgill.ca/undergraduate-admissions/choosing-your-program/schulich-school-music,benign,www.mcgill.ca,132.216.177.157,"Sun, 30 Jun 2024 00:18:52 GMT",/undergraduate-admissions/choosing-your-program/schulich-school-music,"['https', 'www', 'mcgill', 'ca', 'undergraduate', 'admissions', 'choosing', 'your', 'program', 'schulich', 'school', 'music']"
https://www.celebheights.com/s/Frank-Skinner-968.html,benign,www.celebheights.com,162.211.80.252,"Wed, 24 Jan 2024 06:35:56 GMT",/s/Frank-Skinner-968.html,"['https', 'www', 'celebheights', 'com', 's', 'Frank', 'Skinner', '968', 'html']"
https://www.socialstudies.org/professionaldevelopment/opportunities/the_richest_hills_mining_in_the_far_west_1865_1920_neh_landmar,benign,www.socialstudies.org,192.31.129.42,"Sun, 30 Jun 2024 02:41:29 GMT",/professionaldevelopment/opportunities/the_richest_hills_mining_in_the_far_west_1865_1920_neh_landmar,"['https', 'www', 'socialstudies', 'org', 'professionaldevelopment', 'opportunities', 'the', 'richest', 'hills', 'mining', 'in', 'the', 'far', 'west', '1865', '1920', 'neh', 'landmar']"
https://www.imdb.com/name/nm0750913/,benign,www.imdb.com,143.204.182.185,"Tue, 18 Jun 2024 19:14:05 GMT",/name/nm0750913/,"['https', 'www', 'imdb', 'com', 'name', 'nm0750913']"
https://www.ice.gov/news/releases/1109/110929sandiego.htm,benign,www.ice.gov,23.194.5.176,"Sat, 29 Jun 2024 22:08:08 GMT",/news/releases/1109/110929sandiego.htm,"['https', 'www', 'ice', 'gov', 'news', 'releases', '1109', '110929sandiego', 'htm']"
https://www.examiner.com/pet-rescue-in-national/dwi-for-riding-horse-and-mule-drunk,benign,www.examiner.com,172.67.137.61,"Sat, 29 Jun 2024 20:01:00 GMT",/pet-rescue-in-national/dwi-for-riding-horse-and-mule-drunk,"['https', 'www', 'examiner', 'com', 'pet', 'rescue', 'in', 'national', 'dwi', 'for', 'riding', 'horse', 'and', 'mule', 'drunk']"
https://www.banddegarage.org/,benign,www.banddegarage.org,184.107.116.52,"Fri, 02 Nov 2018 18:28:16 GMT",/,"['https', 'www', 'banddegarage', 'org']"
https://www.encyclopedia.com/video/nolls1fJIXw-fat-tone-kansas-city-rap.aspx,benign,www.encyclopedia.com,104.26.9.13,"Fri, 14 Jun 2024 19:57:08 GMT",/video/nolls1fJIXw-fat-tone-kansas-city-rap.aspx,"['https', 'www', 'encyclopedia', 'com', 'video', 'nolls1fJIXw', 'fat', 'tone', 'kansas', 'city', 'rap', 'aspx']"
https://www.funtrivia.com/quizzes/sports/nfl_teams/oakland_raiders.html,benign,www.funtrivia.com,169.61.50.50,"Sat, 29 Jun 2024 11:44:37 GMT",/quizzes/sports/nfl_teams/oakland_raiders.html,"['https', 'www', 'funtrivia', 'com', 'quizzes', 'sports', 'nfl', 'teams', 'oakland', 'raiders', 'html']"
https://www.rsssf.com/tablesu/usacuphist.html,benign,www.rsssf.com,86.105.244.1,"Thu, 07 Dec 2023 09:33:39 GMT",/tablesu/usacuphist.html,"['https', 'www', 'rsssf', 'com', 'tablesu', 'usacuphist', 'html']"
https://www.icorally.com/,benign,www.icorally.com,45.56.94.179,"Sat, 13 Nov 2021 02:17:09 GMT",/,"['https', 'www', 'icorally', 'com']"
https://www.alpsroads.net/roads/nj/log/sr.html,benign,www.alpsroads.net,74.208.236.82,"Thu, 19 Aug 2021 02:21:16 GMT",/roads/nj/log/sr.html,"['https', 'www', 'alpsroads', 'net', 'roads', 'nj', 'log', 'sr', 'html']"
https://www.123people.co.uk/s/grant+milne,benign,www.123people.co.uk,172.67.192.59,"Fri, 19 Apr 2024 07:29:45 GMT",/s/grant+milne,"['https', 'www', '123people', 'co', 'uk', 's', 'grant', 'milne']"
https://www.bbc.co.uk/music/reviews/fq4z,benign,www.bbc.co.uk,212.58.236.129,"Thu, 19 Nov 2020 10:42:47 GMT",/music/reviews/fq4z,"['https', 'www', 'bbc', 'co', 'uk', 'music', 'reviews', 'fq4z']"
http://noticias.uol.com.br/meio-ambiente/ultimas-noticias/redacao/2015/05/13/macacos-em-risco-de-extincao-sao-roubados-em-zoologico-da-franca.htm,benign,noticias.uol.com.br,23.33.33.18,"Fri, 21 Jun 2024 10:12:10 GMT",/meio-ambiente/ultimas-noticias/redacao/2015/05/13/macacos-em-risco-de-extincao-sao-roubados-em-zoologico-da-franca.htm,"['http', 'noticias', 'uol', 'com', 'br', 'meio', 'ambiente', 'ultimas', 'noticias', 'redacao', '2015', '05', '13', 'macacos', 'em', 'risco', 'de', 'extincao', 'sao', 'roubados', 'em', 'zoologico', 'da', 'franca', 'htm']"
https://www.examiner.com/leadership-in-kansas-city/volunteering-kansas-city-builds-stronger-businesses-and-employee-teams,benign,www.examiner.com,172.67.137.61,"Sat, 29 Jun 2024 20:01:00 GMT",/leadership-in-kansas-city/volunteering-kansas-city-builds-stronger-businesses-and-employee-teams,"['https', 'www', 'examiner', 'com', 'leadership', 'in', 'kansas', 'city', 'volunteering', 'kansas', 'city', 'builds', 'stronger', 'businesses', 'and', 'employee', 'teams']"
https://www.amazon.com/Fender-Sonoran-Dreadnought-Acoustic-Electric-Guitar/dp/B001L8PIHA,benign,www.amazon.com,13.224.242.232,"Tue, 18 Jun 2024 19:13:51 GMT",/Fender-Sonoran-Dreadnought-Acoustic-Electric-Guitar/dp/B001L8PIHA,"['https', 'www', 'amazon', 'com', 'Fender', 'Sonoran', 'Dreadnought', 'Acoustic', 'Electric', 'Guitar', 'dp', 'B001L8PIHA']"
https://www.mapquest.com/maps?city=Fort%20Griffin&state=TX,benign,www.mapquest.com,99.86.114.106,"Wed, 26 Jun 2024 20:30:12 GMT",/maps,"['https', 'www', 'mapquest', 'com', 'maps', 'city', 'Fort', '20Griffin', 'state', 'TX']"
http://serverfault.com/questions/527228/how-can-i-disable-google-ssl-search-so-that-the-dansguardian-web-filter-will-wor,benign,serverfault.com,172.64.148.218,"Tue, 21 May 2024 03:33:32 GMT",/questions/527228/how-can-i-disable-google-ssl-search-so-that-the-dansguardian-web-filter-will-wor,"['http', 'serverfault', 'com', 'questions', '527228', 'how', 'can', 'i', 'disable', 'google', 'ssl', 'search', 'so', 'that', 'the', 'dansguardian', 'web', 'filter', 'will', 'wor']"
https://www.electionprediction.org/2000_federal/qc/saint-laurent-cartierville.html,benign,www.electionprediction.org,192.95.37.238,"Fri, 20 Feb 2004 01:26:38 GMT",/2000_federal/qc/saint-laurent-cartierville.html,"['https', 'www', 'electionprediction', 'org', '2000', 'federal', 'qc', 'saint', 'laurent', 'cartierville', 'html']"
https://www.imdb.com/name/nm0448723/,benign,www.imdb.com,143.204.182.185,"Wed, 05 Jun 2024 16:44:13 GMT",/name/nm0448723/,"['https', 'www', 'imdb', 'com', 'name', 'nm0448723']"
https://www.amazon.com/Frank-Millers-Sin-City-VHS/dp/B0009PBNFW,benign,www.amazon.com,13.224.242.232,"Tue, 18 Jun 2024 19:13:51 GMT",/Frank-Millers-Sin-City-VHS/dp/B0009PBNFW,"['https', 'www', 'amazon', 'com', 'Frank', 'Millers', 'Sin', 'City', 'VHS', 'dp', 'B0009PBNFW']"
https://www.amazon.com/Weights-Wings-Matt-Wertz/dp/B004J88SGM,benign,www.amazon.com,13.224.242.232,"Tue, 18 Jun 2024 19:13:51 GMT",/Weights-Wings-Matt-Wertz/dp/B004J88SGM,"['https', 'www', 'amazon', 'com', 'Weights', 'Wings', 'Matt', 'Wertz', 'dp', 'B004J88SGM']"
https://www.classicalarchives.com/artist/16024.html,benign,www.classicalarchives.com,184.72.253.232,"Tue, 18 Jun 2024 09:36:45 GMT",/artist/16024.html,"['https', 'www', 'classicalarchives', 'com', 'artist', '16024', 'html']"
https://www.scribd.com/doc/14842546/Siff-2009-Films,benign,www.scribd.com,199.232.54.152,"Mon, 05 Jul 2010 04:07:02 GMT",/doc/14842546/Siff-2009-Films,"['https', 'www', 'scribd', 'com', 'doc', '14842546', 'Siff', '2009', 'Films']"
http://fanpage.gr/art/architektoniki/%ce%ad%cf%84%cf%83%ce%b9-%ce%b5%ce%af%ce%bd%ce%b1%ce%b9-%ce%ad%ce%bd%ce%b1-%cf%80%ce%bf%ce%bb%cf%85%cf%84%ce%b5%ce%bb%ce%ad%cf%82-%ce%b4%ce%b9%ce%b1%ce%bc%ce%ad%cf%81%ce%b9%cf%83%ce%bc%ce%b1-%cf%83/,benign,fanpage.gr,104.26.9.146,"Wed, 19 Jun 2024 16:09:35 GMT",/art/architektoniki/%ce%ad%cf%84%cf%83%ce%b9-%ce%b5%ce%af%ce%bd%ce%b1%ce%b9-%ce%ad%ce%bd%ce%b1-%cf%80%ce%bf%ce%bb%cf%85%cf%84%ce%b5%ce%bb%ce%ad%cf%82-%ce%b4%ce%b9%ce%b1%ce%bc%ce%ad%cf%81%ce%b9%cf%83%ce%bc%ce%b1-%cf%83/,"['http', 'fanpage', 'gr', 'art', 'architektoniki', 'ce', 'ad', 'cf', '84', 'cf', '83', 'ce', 'b9', 'ce', 'b5', 'ce', 'af', 'ce', 'bd', 'ce', 'b1', 'ce', 'b9', 'ce', 'ad', 'ce', 'bd', 'ce', 'b1', 'cf', '80', 'ce', 'bf', 'ce', 'bb', 'cf', '85', 'cf', '84', 'ce', 'b5', 'ce', 'bb', 'ce', 'ad', 'cf', '82', 'ce', 'b4', 'ce', 'b9', 'ce', 'b1', 'ce', 'bc', 'ce', 'ad', 'cf', '81', 'ce', 'b9', 'cf', '83', 'ce', 'bc', 'ce', 'b1', 'cf', '83']"
http://nguyentandung.org/viet-nam-xep-thu-12-giao-duc-toan-cau-toi-rat-ngac-nhien.html,benign,nguyentandung.org,104.21.78.93,"Wed, 28 Feb 2024 09:53:49 GMT",/viet-nam-xep-thu-12-giao-duc-toan-cau-toi-rat-ngac-nhien.html,"['http', 'nguyentandung', 'org', 'viet', 'nam', 'xep', 'thu', '12', 'giao', 'duc', 'toan', 'cau', 'toi', 'rat', 'ngac', 'nhien', 'html']"
https://www.vgculturalcenter.com/library/,benign,www.vgculturalcenter.com,216.58.213.19,"Sun, 30 Jun 2024 03:42:40 GMT",/library/,"['https', 'www', 'vgculturalcenter', 'com', 'library']"
https://www.rockvillemama.com/nmmarr.htm,benign,www.rockvillemama.com,44.196.167.251,"Fri, 20 Jan 2023 08:00:42 GMT",/nmmarr.htm,"['https', 'www', 'rockvillemama', 'com', 'nmmarr', 'htm']"
https://www.imdb.com/name/nm0237655/,benign,www.imdb.com,143.204.182.185,"Wed, 05 Jun 2024 16:44:13 GMT",/name/nm0237655/,"['https', 'www', 'imdb', 'com', 'name', 'nm0237655']"
https://www.inlandsouthern.com/,benign,www.inlandsouthern.com,45.77.153.122,"Sat, 29 Jun 2024 22:19:48 GMT",/,"['https', 'www', 'inlandsouthern', 'com']"
https://www.amazon.com/More-Old-Jewish-Comedians-Storybook/dp/1560979143,benign,www.amazon.com,13.224.242.232,"Tue, 18 Jun 2024 19:13:51 GMT",/More-Old-Jewish-Comedians-Storybook/dp/1560979143,"['https', 'www', 'amazon', 'com', 'More', 'Old', 'Jewish', 'Comedians', 'Storybook', 'dp', '1560979143']"
https://www.amtrak.com/servlet/ContentServer/AM_Route_C/1237608339450/1237405732511,benign,www.amtrak.com,104.78.160.54,"Thu, 04 Feb 2021 03:04:17 GMT",/servlet/ContentServer/AM_Route_C/1237608339450/1237405732511,"['https', 'www', 'amtrak', 'com', 'servlet', 'ContentServer', 'AM', 'Route', 'C', '1237608339450', '1237405732511']"
https://www.tonyskansascity.com/2007_04_01_archive.html,benign,www.tonyskansascity.com,216.239.32.21,"Sat, 29 Jun 2024 23:02:37 GMT",/2007_04_01_archive.html,"['https', 'www', 'tonyskansascity', 'com', '2007', '04', '01', 'archive', 'html']"
https://www.genealogybuff.com/tx/tx-newton-deaths1.htm,benign,www.genealogybuff.com,66.96.149.32,"Fri, 28 Jun 2024 07:53:03 GMT",/tx/tx-newton-deaths1.htm,"['https', 'www', 'genealogybuff', 'com', 'tx', 'tx', 'newton', 'deaths1', 'htm']"
https://www.ddowiki.com/page/Cleric,benign,www.ddowiki.com,3.20.125.91,"Thu, 20 Jun 2024 11:24:30 GMT",/page/Cleric,"['https', 'www', 'ddowiki', 'com', 'page', 'Cleric']"
https://www.amazon.com/El-Alamein-Paolo-Briguglia/dp/B0009Y2618,benign,www.amazon.com,13.224.242.232,"Tue, 18 Jun 2024 19:13:51 GMT",/El-Alamein-Paolo-Briguglia/dp/B0009Y2618,"['https', 'www', 'amazon', 'com', 'El', 'Alamein', 'Paolo', 'Briguglia', 'dp', 'B0009Y2618']"
https://www.oklahomastate.rivals.com/viewcoach.asp?coach=240&sport=1&year=2011,benign,www.oklahomastate.rivals.com,152.195.52.178,"Thu, 05 Nov 2020 03:37:40 GMT",/viewcoach.asp,"['https', 'www', 'oklahomastate', 'rivals', 'com', 'viewcoach', 'asp', 'coach', '240', 'sport', '1', 'year', '2011']"
https://www.rjmatthewsmd.com/Definitions/myocardial_infarction.htm,benign,www.rjmatthewsmd.com,74.208.236.210,"Sun, 28 Apr 2013 06:50:56 GMT",/Definitions/myocardial_infarction.htm,"['https', 'www', 'rjmatthewsmd', 'com', 'Definitions', 'myocardial', 'infarction', 'htm']"
http://stackoverflow.com/questions/10665472/image-referenced-from-a-nib-in-the-bundle-with-identifier-null-error,benign,stackoverflow.com,172.64.155.249,"Fri, 03 Nov 2023 22:58:22 GMT",/questions/10665472/image-referenced-from-a-nib-in-the-bundle-with-identifier-null-error,"['http', 'stackoverflow', 'com', 'questions', '10665472', 'image', 'referenced', 'from', 'a', 'nib', 'in', 'the', 'bundle', 'with', 'identifier', 'null', 'error']"
https://www.gohabs.com/,benign,www.gohabs.com,66.96.149.1,"Sat, 29 Jun 2024 11:43:54 GMT",/,"['https', 'www', 'gohabs', 'com']"
https://www.transitfan.com/wiki/index.php?title=The_Montreal_M%C3%A9tro,benign,www.transitfan.com,74.208.236.93,"Tue, 30 Aug 2022 06:50:34 GMT",/wiki/index.php,"['https', 'www', 'transitfan', 'com', 'wiki', 'index', 'php', 'title', 'The', 'Montreal', 'M', 'C3', 'A9tro']"
https://www.verifiedworkathome.com/,benign,www.verifiedworkathome.com,172.67.160.177,"Wed, 01 Nov 2023 17:12:46 GMT",/,"['https', 'www', 'verifiedworkathome', 'com']"
